GO:0019002     2 "GMP binding"
GO:0019003    21 "GDP binding"
GO:0019005     4 "SCF ubiquitin ligase complex"
GO:0019013    63 "viral nucleocapsid"
GO:0019028   177 "viral capsid"
GO:0019029     4 "helical viral capsid"
GO:0019030    47 "icosahedral viral capsid"
GO:0019031    66 "viral envelope"
GO:0019033     1 "viral tegument"
GO:0019042    54 "viral latency"
GO:0019043    47 "establishment of viral latency"
GO:0019044     2 "maintenance of viral latency"
GO:0019045     7 "latent virus replication"
GO:0019046     7 "release from viral latency"
GO:0019058   378 "viral life cycle"
GO:0019062   149 "virion attachment to host cell"
GO:0019064    37 "fusion of virus membrane with host plasma membrane"
GO:0019065    44 "receptor-mediated endocytosis of virus by host cell"
GO:0019068    61 "virion assembly"
GO:0019069     6 "viral capsid assembly"
GO:0019072     9 "viral genome packaging"
GO:0019073     1 "viral DNA genome packaging"
GO:0019074     5 "viral RNA genome packaging"
GO:0019075     3 "virus maturation"
GO:0019076    39 "viral release from host cell"
GO:0019079   119 "viral genome replication"
GO:0019080   110 "viral gene expression"
GO:0019081    74 "viral translation"
GO:0019082    34 "viral protein processing"
GO:0019083    29 "viral transcription"
GO:0019087     4 "symbiont-mediated transformation of host cell"
GO:0019094     3 "pole plasm mRNA localization"
GO:0019098    17 "reproductive behavior"
GO:0019101     1 "female somatic sex determination"
GO:0019103     8 "pyrimidine nucleotide binding"
GO:0019104     6 "DNA N-glycosylase activity"
GO:0019107     2 "myristoyltransferase activity"
GO:0019116     1 "hydroxy-nicotine oxidase activity"
GO:0019120    17 "hydrolase activity, acting on acid halide bonds, in C-halide compounds"
GO:0019134     7 "glucosamine-1-phosphate N-acetyltransferase activity"
GO:0019136     7 "deoxynucleoside kinase activity"
GO:0019137     1 "thioglucosidase activity"
GO:0019143     7 "3-deoxy-manno-octulosonate-8-phosphatase activity"
GO:0019144     3 "ADP-sugar diphosphatase activity"
GO:0019145     4 "aminobutyraldehyde dehydrogenase (NAD+) activity"
GO:0019146     3 "arabinose-5-phosphate isomerase activity"
GO:0019148     4 "D-cysteine desulfhydrase activity"
GO:0019150     1 "D-ribulokinase activity"
GO:0019151     2 "galactose 1-dehydrogenase activity"
GO:0019152     5 "acetoin dehydrogenase (NAD+) activity"
GO:0019158     1 "mannokinase activity"
GO:0019161     1 "diamine transaminase activity"
GO:0019164     1 "pyruvate synthase activity"
GO:0019166     3 "trans-2-enoyl-CoA reductase (NADPH) activity"
GO:0019168     1 "2-polyprenylphenol 6-hydroxylase activity"
GO:0019171    14 "(3R)-hydroxyacyl-[acyl-carrier-protein] dehydratase activity"
GO:0019172     5 "glyoxalase III activity"
GO:0019177     2 "dihydroneopterin triphosphate pyrophosphohydrolase activity"
GO:0019184    35 "nonribosomal peptide biosynthetic process"
GO:0019198     2 "transmembrane receptor protein phosphatase activity"
GO:0019199    25 "transmembrane receptor protein kinase activity"
GO:0019200    47 "carbohydrate kinase activity"
GO:0019202    10 "amino acid kinase activity"
GO:0019203    23 "carbohydrate phosphatase activity"
GO:0019205    75 "nucleobase-containing compound kinase activity"
GO:0019206     7 "nucleoside kinase activity"
GO:0019207    79 "kinase regulator activity"
GO:0019208    26 "phosphatase regulator activity"
GO:0019209    41 "kinase activator activity"
GO:0019210    32 "kinase inhibitor activity"
GO:0019211     6 "phosphatase activator activity"
GO:0019212    19 "phosphatase inhibitor activity"
GO:0019213    37 "deacetylase activity"
GO:0019215     5 "intermediate filament binding"
GO:0019216    75 "regulation of lipid metabolic process"
GO:0019217    36 "regulation of fatty acid metabolic process"
GO:0019218    21 "regulation of steroid metabolic process"
GO:0019219   903 "regulation of nucleobase-containing compound metabolic process"
GO:0019220   162 "regulation of phosphate metabolic process"
GO:0019221   106 "cytokine-mediated signaling pathway"
GO:0019222  1425 "regulation of metabolic process"
GO:0019226    13 "transmission of nerve impulse"
GO:0019227     1 "neuronal action potential propagation"
GO:0019228     8 "neuronal action potential"
GO:0019229     6 "regulation of vasoconstriction"
GO:0019230     1 "proprioception"
GO:0019233    27 "sensory perception of pain"
GO:0019236     2 "response to pheromone"
GO:0019237     1 "centromeric DNA binding"
GO:0019238    20 "cyclohydrolase activity"
GO:0019239    70 "deaminase activity"
GO:0019240    14 "citrulline biosynthetic process"
GO:0019242     5 "methylglyoxal biosynthetic process"
GO:0019243     7 "methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione"
GO:0019249     1 "lactate biosynthetic process"
GO:0019251     5 "anaerobic cobalamin biosynthetic process"
GO:0019252     1 "starch biosynthetic process"
GO:0019253     6 "reductive pentose-phosphate cycle"
GO:0019254     2 "carnitine metabolic process, CoA-linked"
GO:0019262    23 "N-acetylneuraminate catabolic process"
GO:0019264    18 "glycine biosynthetic process from serine"
GO:0019265     9 "glycine biosynthetic process, by transamination of glyoxylate"
GO:0019276     8 "UDP-N-acetylgalactosamine metabolic process"
GO:0019277     8 "UDP-N-acetylgalactosamine biosynthetic process"
GO:0019279     2 "L-methionine biosynthetic process from L-homoserine via cystathionine"
GO:0019281     2 "L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine"
GO:0019284    16 "L-methionine salvage from S-adenosylmethionine"
GO:0019285     8 "glycine betaine biosynthetic process from choline"
GO:0019287     7 "isopentenyl diphosphate biosynthetic process, mevalonate pathway"
GO:0019288    26 "isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway"
GO:0019290    23 "siderophore biosynthetic process"
GO:0019294     8 "keto-3-deoxy-D-manno-octulosonic acid biosynthetic process"
GO:0019295     1 "coenzyme M biosynthetic process"
GO:0019296     1 "coenzyme M metabolic process"
GO:0019299    11 "rhamnose metabolic process"
GO:0019301     8 "rhamnose catabolic process"
GO:0019303     9 "D-ribose catabolic process"
GO:0019305    20 "dTDP-rhamnose biosynthetic process"
GO:0019306     1 "GDP-D-rhamnose biosynthetic process"
GO:0019310     4 "inositol catabolic process"
GO:0019314     4 "D-allose metabolic process"
GO:0019316     4 "D-allose catabolic process"
GO:0019317     7 "fucose catabolic process"
GO:0019318   250 "hexose metabolic process"
GO:0019319   119 "hexose biosynthetic process"
GO:0019320    54 "hexose catabolic process"
GO:0019321    56 "pentose metabolic process"
GO:0019322     2 "pentose biosynthetic process"
GO:0019323    28 "pentose catabolic process"
GO:0019324     2 "L-lyxose metabolic process"
GO:0019326    11 "nitrotoluene metabolic process"
GO:0019329     1 "ammonia oxidation"
GO:0019331     1 "anaerobic respiration, using ammonium as electron donor"
GO:0019333     8 "denitrification pathway"
GO:0019336    17 "phenol-containing compound catabolic process"
GO:0019343    15 "cysteine biosynthetic process via cystathionine"
GO:0019344    52 "cysteine biosynthetic process"
GO:0019345     1 "cysteine biosynthetic process via S-sulfo-L-cysteine"
GO:0019346    33 "transsulfuration"
GO:0019348     1 "dolichol metabolic process"
GO:0019350     6 "teichoic acid biosynthetic process"
GO:0019353     4 "protoporphyrinogen IX biosynthetic process from glutamate"
GO:0019354     4 "siroheme biosynthetic process"
GO:0019359    43 "nicotinamide nucleotide biosynthetic process"
GO:0019362   307 "pyridine nucleotide metabolic process"
GO:0019363    43 "pyridine nucleotide biosynthetic process"
GO:0019364   187 "pyridine nucleotide catabolic process"
GO:0019365     6 "pyridine nucleotide salvage"
GO:0019367     2 "fatty acid elongation, saturated fatty acid"
GO:0019369     9 "arachidonate metabolic process"
GO:0019370     4 "leukotriene biosynthetic process"
GO:0019371     2 "cyclooxygenase pathway"
GO:0019372     4 "lipoxygenase pathway"
GO:0019373     2 "epoxygenase P450 pathway"
GO:0019374     1 "galactolipid metabolic process"
GO:0019376     1 "galactolipid catabolic process"
GO:0019377    17 "glycolipid catabolic process"
GO:0019379     7 "sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)"
GO:0019380     1 "3-phenylpropionate catabolic process"
GO:0019381     3 "atrazine catabolic process"
GO:0019383     1 "(+)-camphor catabolic process"
GO:0019386    12 "methanogenesis, from carbon dioxide"
GO:0019388    10 "galactose catabolic process"
GO:0019391     1 "glucuronoside catabolic process"
GO:0019392     5 "glucarate metabolic process"
GO:0019394     5 "glucarate catabolic process"
GO:0019395    91 "fatty acid oxidation"
GO:0019400    67 "alditol metabolic process"
GO:0019401     3 "alditol biosynthetic process"
GO:0019402     1 "galactitol metabolic process"
GO:0019404     1 "galactitol catabolic process"
GO:0019405    57 "alditol catabolic process"
GO:0019407     4 "hexitol catabolic process"
GO:0019408     1 "dolichol biosynthetic process"
GO:0019427     1 "acetyl-CoA biosynthetic process from acetate"
GO:0019430    47 "removal of superoxide radicals"
GO:0019431     1 "acetyl-CoA biosynthetic process from ethanol"
GO:0019432     5 "triglyceride biosynthetic process"
GO:0019433     5 "triglyceride catabolic process"
GO:0019441    12 "L-tryptophan catabolic process to kynurenine"
GO:0019442     1 "L-tryptophan catabolic process to acetyl-CoA"
GO:0019448    10 "L-cysteine catabolic process"
GO:0019449     1 "L-cysteine catabolic process to hypotaurine"
GO:0019450     4 "L-cysteine catabolic process to pyruvate"
GO:0019452     1 "L-cysteine catabolic process to taurine"
GO:0019464     6 "glycine decarboxylation via glycine cleavage system"
GO:0019470     2 "trans-4-hydroxy-L-proline catabolic process"
GO:0019471     2 "4-hydroxyproline metabolic process"
GO:0019474     2 "L-lysine catabolic process to acetyl-CoA"
GO:0019475     1 "L-lysine catabolic process to acetate"
GO:0019477     5 "L-lysine catabolic process"
GO:0019478    15 "D-amino acid catabolic process"
GO:0019482     1 "beta-alanine metabolic process"
GO:0019483     1 "beta-alanine biosynthetic process"
GO:0019491     3 "ectoine biosynthetic process"
GO:0019509    27 "L-methionine salvage from methylthioadenosine"
GO:0019512     5 "lactose catabolic process via tagatose-6-phosphate"
GO:0019518     4 "L-threonine catabolic process to glycine"
GO:0019519     1 "pentitol metabolic process"
GO:0019520     9 "aldonic acid metabolic process"
GO:0019521     6 "D-gluconate metabolic process"
GO:0019527     1 "pentitol catabolic process"
GO:0019529     1 "taurine catabolic process"
GO:0019530     4 "taurine metabolic process"
GO:0019532     2 "oxalate transport"
GO:0019534     1 "toxin transmembrane transporter activity"
GO:0019536     1 "vibriobactin metabolic process"
GO:0019537     1 "vibriobactin biosynthetic process"
GO:0019538  1215 "protein metabolic process"
GO:0019539     1 "hydroxymate-containing siderophore biosynthetic process"
GO:0019540     7 "catechol-containing siderophore biosynthetic process"
GO:0019541    13 "propionate metabolic process"
GO:0019543     8 "propionate catabolic process"
GO:0019544     7 "L-arginine catabolic process to L-glutamate"
GO:0019545     4 "L-arginine catabolic process to succinate"
GO:0019546     6 "L-arginine deiminase pathway"
GO:0019547    14 "arginine catabolic process to ornithine"
GO:0019550     3 "L-glutamate catabolic process to aspartate"
GO:0019552     1 "L-glutamate catabolic process via 2-hydroxyglutarate"
GO:0019553     2 "L-glutamate catabolic process via L-citramalate"
GO:0019556     9 "L-histidine catabolic process to glutamate and formamide"
GO:0019557     9 "L-histidine catabolic process to glutamate and formate"
GO:0019563    53 "glycerol catabolic process"
GO:0019566    11 "arabinose metabolic process"
GO:0019568     7 "arabinose catabolic process"
GO:0019570     2 "L-arabinose catabolic process to 2-oxoglutarate"
GO:0019571     2 "D-arabinose catabolic process"
GO:0019572     2 "L-arabinose catabolic process"
GO:0019577     6 "aldaric acid metabolic process"
GO:0019579     6 "aldaric acid catabolic process"
GO:0019580     2 "galactarate metabolic process"
GO:0019583     2 "galactonate metabolic process"
GO:0019584     2 "galactonate catabolic process"
GO:0019585     7 "glucuronate metabolic process"
GO:0019586     5 "galacturonate metabolic process"
GO:0019588     1 "anaerobic glycerol catabolic process"
GO:0019592     1 "mannitol catabolic process"
GO:0019594     2 "mannitol metabolic process"
GO:0019595     2 "non-phosphorylated glucose catabolic process"
GO:0019596     2 "mandelate catabolic process"
GO:0019605     4 "butyrate metabolic process"
GO:0019608     2 "nicotine catabolic process"
GO:0019614    11 "catechol-containing compound catabolic process"
GO:0019619     2 "3,4-dihydroxybenzoate catabolic process"
GO:0019626    14 "short-chain fatty acid catabolic process"
GO:0019627    24 "urea metabolic process"
GO:0019628     9 "urate catabolic process"
GO:0019629     8 "propionate catabolic process, 2-methylcitrate cycle"
GO:0019630     5 "quinate metabolic process"
GO:0019631     5 "quinate catabolic process"
GO:0019632     8 "shikimate metabolic process"
GO:0019634     4 "organic phosphonate metabolic process"
GO:0019637  1217 "organophosphate metabolic process"
GO:0019640     3 "D-glucuronate catabolic process to D-xylulose 5-phosphate"
GO:0019645     7 "anaerobic electron transport chain"
GO:0019646    15 "aerobic electron transport chain"
GO:0019647     3 "formaldehyde assimilation via ribulose monophosphate cycle"
GO:0019649     3 "formaldehyde assimilation"
GO:0019655     1 "glycolytic fermentation to ethanol"
GO:0019659     7 "glucose catabolic process to lactate"
GO:0019660    10 "glycolytic fermentation"
GO:0019661     7 "glucose catabolic process to lactate via pyruvate"
GO:0019662     1 "non-glycolytic fermentation"
GO:0019664     2 "mixed acid fermentation"
GO:0019665     2 "anaerobic amino acid catabolic process"
GO:0019666     2 "nitrogenous compound fermentation"
GO:0019670     1 "anaerobic L-glutamate catabolic process"
GO:0019673    11 "GDP-mannose metabolic process"
GO:0019674    57 "NAD+ metabolic process"
GO:0019676     1 "ammonia assimilation cycle"
GO:0019677     4 "NAD+ catabolic process"
GO:0019679     2 "propionate metabolic process, methylcitrate cycle"
GO:0019682   100 "glyceraldehyde-3-phosphate metabolic process"
GO:0019684     8 "photosynthesis, light reaction"
GO:0019685     7 "photosynthesis, dark reaction"
GO:0019692   109 "deoxyribose phosphate metabolic process"
GO:0019693   469 "ribose phosphate metabolic process"
GO:0019694    13 "alkanesulfonate metabolic process"
GO:0019695    12 "choline metabolic process"
GO:0019698     5 "D-galacturonate catabolic process"
GO:0019700     2 "organic phosphonate catabolic process"
GO:0019705     1 "protein-cysteine S-myristoyltransferase activity"
GO:0019706     1 "protein-cysteine S-palmitoyltransferase activity"
GO:0019707     1 "protein-cysteine S-acyltransferase activity"
GO:0019720    24 "Mo-molybdopterin cofactor metabolic process"
GO:0019722    70 "calcium-mediated signaling"
GO:0019724    47 "B cell mediated immunity"
GO:0019725   284 "cellular homeostasis"
GO:0019730    65 "antimicrobial humoral response"
GO:0019731    40 "antibacterial humoral response"
GO:0019732     2 "antifungal humoral response"
GO:0019740    29 "nitrogen utilization"
GO:0019742     1 "pentacyclic triterpenoid metabolic process"
GO:0019747     3 "regulation of isoprenoid metabolic process"
GO:0019748   209 "secondary metabolic process"
GO:0019750     2 "chloroplast localization"
GO:0019751   124 "polyol metabolic process"
GO:0019752  1824 "carboxylic acid metabolic process"
GO:0019755     5 "one-carbon compound transport"
GO:0019760     1 "glucosinolate metabolic process"
GO:0019763     3 "immunoglobulin receptor activity"
GO:0019767     1 "IgE receptor activity"
GO:0019769     1 "low-affinity IgE receptor activity"
GO:0019770     1 "IgG receptor activity"
GO:0019783    31 "ubiquitin-like protein peptidase activity"
GO:0019785     6 "ISG15-specific peptidase activity"
GO:0019787    65 "ubiquitin-like protein transferase activity"
GO:0019788     2 "NEDD8 transferase activity"
GO:0019789     8 "SUMO transferase activity"
GO:0019798     1 "procollagen-proline dioxygenase activity"
GO:0019799     1 "tubulin N-acetyltransferase activity"
GO:0019805     6 "quinolinate biosynthetic process"
GO:0019806     1 "bromide peroxidase activity"
GO:0019807     1 "aspartoacylase activity"
GO:0019808     2 "polyamine binding"
GO:0019809     1 "spermidine binding"
GO:0019810     1 "putrescine binding"
GO:0019814    28 "immunoglobulin complex"
GO:0019815     5 "B cell receptor complex"
GO:0019825    40 "oxygen binding"
GO:0019826     6 "oxygen sensor activity"
GO:0019827    29 "stem cell population maintenance"
GO:0019828     9 "aspartic-type endopeptidase inhibitor activity"
GO:0019829     6 "ATPase-coupled monoatomic cation transmembrane transporter activity"
GO:0019834     1 "phospholipase A2 inhibitor activity"
GO:0019835    20 "cytolysis"
GO:0019836     4 "symbiont-mediated hemolysis of host erythrocyte"
GO:0019838    29 "growth factor binding"
GO:0019840    28 "isoprenoid binding"
GO:0019841     8 "retinol binding"
GO:0019842   438 "vitamin binding"
GO:0019843    23 "rRNA binding"
GO:0019852    13 "L-ascorbic acid metabolic process"
GO:0019853     4 "L-ascorbic acid biosynthetic process"
GO:0019854     6 "L-ascorbic acid catabolic process"
GO:0019855     5 "calcium channel inhibitor activity"
GO:0019856    59 "pyrimidine nucleobase biosynthetic process"
GO:0019858     3 "cytosine metabolic process"
GO:0019859     1 "thymine metabolic process"
GO:0019860     5 "uracil metabolic process"
GO:0019863     7 "IgE binding"
GO:0019864     4 "IgG binding"
GO:0019865    13 "immunoglobulin binding"
GO:0019866    60 "organelle inner membrane"
GO:0019867   172 "outer membrane"
GO:0019869     1 "chloride channel inhibitor activity"
GO:0019870     4 "potassium channel inhibitor activity"
GO:0019871     3 "sodium channel inhibitor activity"
GO:0019872     1 "streptomycin biosynthetic process"
GO:0019874     1 "6-aminohexanoate-cyclic-dimer hydrolase activity"
GO:0019875     1 "6-aminohexanoate-dimer hydrolase activity"
GO:0019876     3 "nylon catabolic process"
GO:0019877    56 "diaminopimelate biosynthetic process"
GO:0019878    16 "lysine biosynthetic process via aminoadipic acid"
GO:0019882    28 "antigen processing and presentation"
GO:0019883     5 "antigen processing and presentation of endogenous antigen"
GO:0019884    10 "antigen processing and presentation of exogenous antigen"
GO:0019885     5 "antigen processing and presentation of endogenous peptide antigen via MHC class I"
GO:0019886    10 "antigen processing and presentation of exogenous peptide antigen via MHC class II"
GO:0019887    74 "protein kinase regulator activity"
GO:0019888    25 "protein phosphatase regulator activity"
GO:0019889     1 "pteridine metabolic process"
GO:0019894     3 "kinesin binding"
GO:0019896     8 "axonal transport of mitochondrion"
GO:0019897    22 "extrinsic component of plasma membrane"
GO:0019898    37 "extrinsic component of membrane"
GO:0019899   466 "enzyme binding"
GO:0019900   201 "kinase binding"
GO:0019901   184 "protein kinase binding"
GO:0019902    66 "phosphatase binding"
GO:0019903    53 "protein phosphatase binding"
GO:0019904   194 "protein domain specific binding"
GO:0019905    10 "syntaxin binding"
GO:0019908     1 "nuclear cyclin-dependent protein kinase holoenzyme complex"
GO:0019914     3 "cyclin-dependent protein kinase regulator activity"
GO:0019915    20 "lipid storage"
GO:0019933    11 "cAMP-mediated signaling"
GO:0019934    14 "cGMP-mediated signaling"
GO:0019941   104 "modification-dependent protein catabolic process"
GO:0019953   163 "sexual reproduction"
GO:0019954    15 "asexual reproduction"
GO:0019955    17 "cytokine binding"
GO:0019956     2 "chemokine binding"
GO:0019957     1 "C-C chemokine binding"
GO:0019970     1 "interleukin-11 binding"
GO:0019985     8 "translesion synthesis"
GO:0019988     3 "charged-tRNA amino acid modification"
GO:0019991     2 "septate junction assembly"
GO:0019992     2 "diacylglycerol binding"
GO:0020002   121 "host cell plasma membrane"
GO:0020003     2 "symbiont-containing vacuole"
GO:0020005     1 "symbiont-containing vacuole membrane"
GO:0020007     3 "apical complex"
GO:0020009     2 "microneme"
GO:0020011     2 "apicoplast"
GO:0020015    23 "glycosome"
GO:0020020     2 "food vacuole"
GO:0020027     4 "hemoglobin metabolic process"
GO:0020033     1 "antigenic variation"
GO:0020037   221 "heme binding"
GO:0021502     1 "neural fold elevation formation"
GO:0021510    12 "spinal cord development"
GO:0021511     1 "spinal cord patterning"
GO:0021512     1 "spinal cord anterior/posterior patterning"
GO:0021515     3 "cell differentiation in spinal cord"
GO:0021516     1 "dorsal spinal cord development"
GO:0021517     2 "ventral spinal cord development"
GO:0021522     1 "spinal cord motor neuron differentiation"
GO:0021532     2 "neural tube patterning"
GO:0021533     3 "cell differentiation in hindbrain"
GO:0021534     1 "cell proliferation in hindbrain"
GO:0021535     2 "cell migration in hindbrain"
GO:0021536    12 "diencephalon development"
GO:0021537    46 "telencephalon development"
GO:0021540     1 "corpus callosum morphogenesis"
GO:0021542     2 "dentate gyrus development"
GO:0021543    36 "pallium development"
GO:0021544     5 "subpallium development"
GO:0021545     7 "cranial nerve development"
GO:0021548     2 "pons development"
GO:0021549    23 "cerebellum development"
GO:0021551     5 "central nervous system morphogenesis"
GO:0021553     1 "olfactory nerve development"
GO:0021554     2 "optic nerve development"
GO:0021556     2 "central nervous system formation"
GO:0021557     1 "oculomotor nerve development"
GO:0021559     4 "trigeminal nerve development"
GO:0021561     3 "facial nerve development"
GO:0021562     2 "vestibulocochlear nerve development"
GO:0021563     1 "glossopharyngeal nerve development"
GO:0021564     1 "vagus nerve development"
GO:0021575    13 "hindbrain morphogenesis"
GO:0021578     1 "hindbrain maturation"
GO:0021586     1 "pons maturation"
GO:0021587    13 "cerebellum morphogenesis"
GO:0021591     1 "ventricular system development"
GO:0021602     6 "cranial nerve morphogenesis"
GO:0021603     1 "cranial nerve formation"
GO:0021604     4 "cranial nerve structural organization"
GO:0021610     3 "facial nerve morphogenesis"
GO:0021612     3 "facial nerve structural organization"
GO:0021615     1 "glossopharyngeal nerve morphogenesis"
GO:0021622     1 "oculomotor nerve morphogenesis"
GO:0021623     1 "oculomotor nerve formation"
GO:0021626     1 "central nervous system maturation"
GO:0021631     2 "optic nerve morphogenesis"
GO:0021633     1 "optic nerve structural organization"
GO:0021636     3 "trigeminal nerve morphogenesis"
GO:0021637     3 "trigeminal nerve structural organization"
GO:0021644     1 "vagus nerve morphogenesis"
GO:0021648     2 "vestibulocochlear nerve morphogenesis"
GO:0021649     2 "vestibulocochlear nerve structural organization"
GO:0021670     1 "lateral ventricle development"
GO:0021675    16 "nerve development"
GO:0021680     3 "cerebellar Purkinje cell layer development"
GO:0021681     2 "cerebellar granular layer development"
GO:0021682     1 "nerve maturation"
GO:0021683     2 "cerebellar granular layer morphogenesis"
GO:0021684     2 "cerebellar granular layer formation"
GO:0021692     3 "cerebellar Purkinje cell layer morphogenesis"
GO:0021694     3 "cerebellar Purkinje cell layer formation"
GO:0021695    10 "cerebellar cortex development"
GO:0021696    10 "cerebellar cortex morphogenesis"
GO:0021697     7 "cerebellar cortex formation"
GO:0021700    91 "developmental maturation"
GO:0021702     1 "cerebellar Purkinje cell differentiation"
GO:0021707     2 "cerebellar granule cell differentiation"
GO:0021730     1 "trigeminal sensory nucleus development"
GO:0021740     1 "principal sensory nucleus of trigeminal nerve development"
GO:0021747     1 "cochlear nucleus development"
GO:0021756     5 "striatum development"
GO:0021761    23 "limbic system development"
GO:0021762    10 "substantia nigra development"
GO:0021766    15 "hippocampus development"
GO:0021768     1 "nucleus accumbens development"
GO:0021769     3 "orbitofrontal cortex development"
GO:0021772     5 "olfactory bulb development"
GO:0021773     2 "striatal medium spiny neuron differentiation"
GO:0021782    51 "glial cell development"
GO:0021783     4 "preganglionic parasympathetic fiber development"
GO:0021784     2 "postganglionic parasympathetic fiber development"
GO:0021785     3 "branchiomotor neuron axon guidance"
GO:0021793     1 "chemorepulsion of branchiomotor axon"
GO:0021794     2 "thalamus development"
GO:0021795    11 "cerebral cortex cell migration"
GO:0021799     9 "cerebral cortex radially oriented cell migration"
GO:0021800     1 "cerebral cortex tangential migration"
GO:0021801     8 "cerebral cortex radial glia-guided migration"
GO:0021814     2 "cell motility involved in cerebral cortex radial glia guided migration"
GO:0021815     2 "modulation of microtubule cytoskeleton involved in cerebral cortex radial glia guided migration"
GO:0021816     1 "extension of a leading process involved in cell motility in cerebral cortex radial glia guided migration"
GO:0021817     1 "nucleokinesis involved in cell motility in cerebral cortex radial glia guided migration"
GO:0021819     6 "layer formation in cerebral cortex"
GO:0021823     1 "cerebral cortex tangential migration using cell-cell interactions"
GO:0021825     1 "substrate-dependent cerebral cortex tangential migration"
GO:0021826     1 "substrate-independent telencephalic tangential migration"
GO:0021827     1 "postnatal olfactory bulb interneuron migration"
GO:0021828     2 "gonadotrophin-releasing hormone neuronal migration to the hypothalamus"
GO:0021831     1 "embryonic olfactory bulb interneuron precursor migration"
GO:0021836     1 "chemorepulsion involved in postnatal olfactory bulb interneuron migration"
GO:0021843     1 "substrate-independent telencephalic tangential interneuron migration"
GO:0021846     4 "cell proliferation in forebrain"
GO:0021847     3 "ventricular zone neuroblast division"
GO:0021854     4 "hypothalamus development"
GO:0021855     2 "hypothalamus cell migration"
GO:0021856     2 "hypothalamic tangential migration using cell-axon interactions"
GO:0021859     4 "pyramidal neuron differentiation"
GO:0021860     2 "pyramidal neuron development"
GO:0021869     3 "forebrain ventricular zone progenitor cell division"
GO:0021871     1 "forebrain regionalization"
GO:0021872    19 "forebrain generation of neurons"
GO:0021873     3 "forebrain neuroblast division"
GO:0021879    18 "forebrain neuron differentiation"
GO:0021884     7 "forebrain neuron development"
GO:0021885    13 "forebrain cell migration"
GO:0021886     3 "hypothalamus gonadotrophin-releasing hormone neuron differentiation"
GO:0021888     3 "hypothalamus gonadotrophin-releasing hormone neuron development"
GO:0021889     3 "olfactory bulb interneuron differentiation"
GO:0021891     2 "olfactory bulb interneuron development"
GO:0021892     1 "cerebral cortex GABAergic interneuron differentiation"
GO:0021894     1 "cerebral cortex GABAergic interneuron development"
GO:0021895     3 "cerebral cortex neuron differentiation"
GO:0021896     1 "forebrain astrocyte differentiation"
GO:0021897     1 "forebrain astrocyte development"
GO:0021904     1 "dorsal/ventral neural tube patterning"
GO:0021915    34 "neural tube development"
GO:0021924     1 "cell proliferation in external granule layer"
GO:0021930     1 "cerebellar granule cell precursor proliferation"
GO:0021932     1 "hindbrain radial glia guided cell migration"
GO:0021934     1 "hindbrain tangential cell migration"
GO:0021936     1 "regulation of cerebellar granule cell precursor proliferation"
GO:0021940     1 "positive regulation of cerebellar granule cell precursor proliferation"
GO:0021943     1 "formation of radial glial scaffolds"
GO:0021952     5 "central nervous system projection neuron axonogenesis"
GO:0021953    40 "central nervous system neuron differentiation"
GO:0021954    18 "central nervous system neuron development"
GO:0021955     5 "central nervous system neuron axonogenesis"
GO:0021957     2 "corticospinal tract morphogenesis"
GO:0021960     1 "anterior commissure morphogenesis"
GO:0021966     1 "corticospinal neuron axon guidance"
GO:0021972     1 "corticospinal neuron axon guidance through spinal cord"
GO:0021978     1 "telencephalon regionalization"
GO:0021979     3 "hypothalamus cell differentiation"
GO:0021983     5 "pituitary gland development"
GO:0021984     3 "adenohypophysis development"
GO:0021987    25 "cerebral cortex development"
GO:0021988     5 "olfactory lobe development"
GO:0022007     2 "convergent extension involved in neural plate elongation"
GO:0022008   304 "neurogenesis"
GO:0022010     2 "central nervous system myelination"
GO:0022011    11 "myelination in peripheral nervous system"
GO:0022027     1 "interkinetic nuclear migration"
GO:0022028     3 "tangential migration from the subventricular zone to the olfactory bulb"
GO:0022029    13 "telencephalon cell migration"
GO:0022030     8 "telencephalon glial cell migration"
GO:0022037    25 "metencephalon development"
GO:0022038     5 "corpus callosum development"
GO:0022400     3 "regulation of opsin-mediated signaling pathway"
GO:0022402   269 "cell cycle process"
GO:0022404    17 "molting cycle process"
GO:0022405    16 "hair cycle process"
GO:0022406    14 "membrane docking"
GO:0022407   154 "regulation of cell-cell adhesion"
GO:0022408    77 "negative regulation of cell-cell adhesion"
GO:0022409    90 "positive regulation of cell-cell adhesion"
GO:0022410     6 "circadian sleep/wake cycle process"
GO:0022411   115 "cellular component disassembly"
GO:0022412    65 "cellular process involved in reproduction in multicellular organism"
GO:0022413    19 "reproductive process in single-celled organism"
GO:0022414   285 "reproductive process"
GO:0022416     2 "chaeta development"
GO:0022600    14 "digestive system process"
GO:0022602    13 "ovulation cycle process"
GO:0022603   240 "regulation of anatomical structure morphogenesis"
GO:0022604   108 "regulation of cell morphogenesis"
GO:0022605     1 "mammalian oogenesis stage"
GO:0022607   721 "cellular component assembly"
GO:0022611     4 "dormancy process"
GO:0022612    33 "gland morphogenesis"
GO:0022613    72 "ribonucleoprotein complex biogenesis"
GO:0022614     1 "membrane to membrane docking"
GO:0022616    19 "DNA strand elongation"
